id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7893206305,20141006T000000,245000.0,3,1.5,2100,10000,1.0,0,0,4,7,2100.0,0,1954,0,98198,47.4222,-122.331,1300,7500
123039176,20141212T000000,399888.0,4,1.0,2370,30200,1.5,0,0,4,7,1570.0,800,1948,0,98146,47.5108,-122.366,1640,9719
7853430690,20150127T000000,572800.0,3,2.5,3310,4682,2.0,0,0,3,9,2380.0,930,2015,0,98065,47.5201,-121.885,2660,5166
8802400644,20150505T000000,305000.0,3,2.5,2030,8000,2.0,0,0,3,7,2030.0,0,1997,0,98031,47.4024,-122.216,2290,7945
5309101050,20141126T000000,489950.0,3,2.0,1580,4010,1.0,0,0,4,7,790.0,790,1909,0,98117,47.6769,-122.371,1350,5350
5416100110,20141118T000000,339000.0,4,2.5,2840,8746,2.0,0,0,3,8,2840.0,0,2001,0,98022,47.19,-122.013,2630,9900
2621420060,20140728T000000,275000.0,4,2.5,2060,5742,2.0,0,0,3,7,2060.0,0,1999,0,98030,47.3612,-122.185,1610,7298
3753000030,20140527T000000,399950.0,3,3.0,1296,1051,3.0,0,0,3,8,1296.0,0,2009,0,98125,47.7175,-122.284,1520,1939
8665050060,20140731T000000,457500.0,3,2.5,1500,4445,2.0,0,0,3,8,1500.0,0,1996,0,98029,47.5682,-122.005,1730,4408
2767704525,20150327T000000,608000.0,3,2.75,2610,5000,2.0,0,0,4,7,1710.0,900,1946,0,98107,47.6729,-122.373,1500,5000
1432900240,20150508T000000,205000.0,3,1.0,1610,8579,1.0,0,0,4,7,1010.0,600,1962,0,98058,47.4563,-122.171,1610,8579
2493200195,20140502T000000,615000.0,3,1.75,2360,7291,1.0,0,0,4,8,1360.0,1000,1948,0,98136,47.5274,-122.384,1860,5499
7899800860,20150319T000000,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720.0,350,2008,0,98106,47.5213,-122.357,1070,928
2695600130,20141118T000000,355000.0,2,1.0,1250,4558,1.0,0,0,3,7,1250.0,0,1948,0,98126,47.5318,-122.379,1180,4494
5416500520,20140825T000000,300000.0,3,2.5,1750,4200,2.0,0,0,3,7,1750.0,0,2005,0,98038,47.3605,-122.04,1890,4048
2621750280,20141110T000000,369950.0,4,2.75,2760,7533,1.0,0,0,3,8,1400.0,1360,1997,0,98042,47.371,-122.108,2340,7943
9274200314,20140821T000000,568000.0,3,2.5,1740,1279,3.0,0,0,3,8,1740.0,0,2008,0,98116,47.5891,-122.387,1740,1280
1431700210,20140702T000000,305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010.0,570,1962,0,98058,47.4607,-122.171,1710,7772
3421069020,20141020T000000,314000.0,3,1.75,1350,217852,1.0,0,0,3,8,1100.0,250,1953,0,98022,47.2628,-122.03,2190,217800
126059242,20141119T000000,550000.0,3,1.75,1880,45738,1.0,0,0,4,8,1410.0,470,1980,0,98072,47.7662,-122.114,2340,38556
3037200010,20150305T000000,447500.0,2,2.25,1180,2090,2.0,0,0,3,7,1180.0,0,2004,0,98122,47.6032,-122.31,1550,2812
2780700020,20140910T000000,375000.0,4,2.5,1900,9428,2.0,0,0,3,8,1900.0,0,1978,0,98028,47.7628,-122.244,1830,10480
8127700445,20140716T000000,699000.0,3,1.75,1670,5375,1.0,0,0,3,7,1270.0,400,1952,0,98199,47.6416,-122.397,1460,6125
1219000043,20140509T000000,315000.0,5,1.75,2320,8100,1.0,0,0,4,7,1160.0,1160,1956,0,98166,47.4631,-122.341,1410,7271
3767300041,20140826T000000,920000.0,4,2.75,3140,7258,2.0,0,1,3,10,3140.0,0,2006,0,98034,47.7064,-122.232,2990,13600
16000200,20141024T000000,250000.0,3,2.25,1640,4420,2.0,0,0,4,7,1640.0,0,1918,1983,98002,47.311,-122.21,1230,6632
42000065,20150305T000000,355000.0,2,1.0,1450,9150,1.0,0,0,4,7,1450.0,0,1965,0,98188,47.4689,-122.277,1440,10636
3972900735,20140814T000000,220000.0,3,1.5,1070,9331,1.0,0,0,3,6,1070.0,0,1956,0,98155,47.7633,-122.313,1480,8400
8081900011,20140916T000000,835000.0,3,2.0,1570,4625,1.5,0,0,5,8,1570.0,0,1927,0,98117,47.68,-122.399,1760,4625
6675500105,20140729T000000,306000.0,3,2.0,1160,7217,1.0,0,0,3,7,1160.0,0,1969,0,98034,47.7279,-122.227,1870,9104
3999300290,20141016T000000,850000.0,3,3.5,2620,11148,2.0,0,4,4,9,2060.0,560,1977,0,98008,47.5845,-122.115,2590,10796
822069112,20150423T000000,1350000.0,4,4.75,5230,89298,2.5,0,0,3,11,5230.0,0,2002,0,98038,47.4097,-122.063,4110,107153
5452800645,20140922T000000,865000.0,4,2.5,2260,13600,1.0,0,0,4,8,1770.0,490,1974,0,98040,47.5436,-122.233,2630,13995
2223069112,20141112T000000,465000.0,3,2.25,2560,117176,1.0,0,0,4,9,1280.0,1280,1977,0,98027,47.4655,-122.033,2760,57063
4027701284,20140605T000000,385000.0,3,2.25,1710,11500,1.0,0,0,3,7,1210.0,500,1978,0,98028,47.7675,-122.267,1800,11500
8641500345,20141219T000000,396900.0,3,2.0,1360,3120,2.0,0,0,3,7,1360.0,0,1989,0,98115,47.6943,-122.307,1360,3120
2597710450,20150304T000000,365000.0,3,2.25,2290,7350,2.0,0,0,3,8,2290.0,0,1988,0,98058,47.429,-122.162,2170,7529
3278601940,20140806T000000,349950.0,2,3.25,1570,2031,2.0,0,0,3,8,1310.0,260,2006,0,98126,47.548,-122.375,1570,2039
7853320280,20150312T000000,425000.0,3,2.5,1950,4345,2.0,0,0,3,7,1950.0,0,2007,0,98065,47.5202,-121.873,2260,4345
3990200020,20140908T000000,359000.0,4,1.75,1680,9244,2.0,0,0,3,8,1680.0,0,1991,0,98166,47.4612,-122.352,1840,9387
2768301525,20141023T000000,570000.0,3,3.25,1570,1777,2.0,0,0,3,8,1260.0,310,2007,0,98107,47.6655,-122.369,1000,1777
5332200530,20150424T000000,1015000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350.0,0,1993,0,98112,47.6265,-122.296,1840,4000
1346300035,20140626T000000,1990000.0,5,3.0,4480,5000,2.5,0,0,5,12,3420.0,1060,1902,0,98112,47.6275,-122.315,3220,5600
2228900161,20141008T000000,499950.0,3,2.25,2880,7200,1.0,0,0,3,8,1710.0,1170,1970,0,98133,47.7707,-122.35,1880,10200
2123039032,20141027T000000,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760.0,0,1936,0,98070,47.4683,-122.438,1230,14267
8651410740,20150219T000000,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860.0,0,1969,0,98042,47.3677,-122.078,1010,5200
8585400135,20141105T000000,585000.0,4,1.75,1760,5356,1.0,0,0,4,7,920.0,840,1950,0,98115,47.679,-122.288,1680,5184
3304040020,20141226T000000,375500.0,4,2.5,2301,6452,2.0,0,0,3,9,2301.0,0,2010,0,98001,47.346,-122.269,2650,6054
6123600090,20140519T000000,251200.0,4,1.5,1310,8250,1.0,0,0,3,7,1060.0,250,1953,0,98148,47.425,-122.332,1260,8255
6413600275,20140724T000000,446000.0,4,1.75,1730,5922,2.0,0,0,5,7,1730.0,0,1949,0,98125,47.7188,-122.321,1700,6127
191100140,20150316T000000,1060000.0,4,2.5,2250,10160,2.0,0,0,5,8,2250.0,0,1967,0,98040,47.5645,-122.219,2660,10125
3319500922,20150421T000000,345000.0,2,1.5,830,920,2.0,0,0,3,7,830.0,0,2005,0,98144,47.5998,-122.306,830,1200
3629800100,20141028T000000,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160.0,0,1999,0,98029,47.5476,-122.012,2160,3968
3342100685,20140625T000000,283000.0,3,1.0,890,8400,1.0,0,0,4,6,890.0,0,1954,0,98056,47.5168,-122.204,1850,5565
585000008,20150413T000000,460000.0,2,1.0,1020,4002,1.0,0,0,5,7,1020.0,0,1953,0,98116,47.5828,-122.395,1780,5000
2316800100,20141105T000000,525000.0,3,2.5,2990,6725,2.0,0,0,3,9,2990.0,0,2003,0,98059,47.4928,-122.142,2790,6725
6817801410,20140624T000000,400000.0,3,2.0,1230,11413,1.0,0,0,3,7,990.0,240,1984,0,98074,47.6321,-122.034,1570,11517
7370600020,20141007T000000,606000.0,3,1.75,1970,8540,1.0,0,3,4,8,1130.0,840,1950,0,98177,47.7213,-122.365,2280,8540
3384300160,20140916T000000,169950.0,3,1.0,1180,9832,1.0,0,0,3,7,1180.0,0,1970,0,98042,47.3845,-122.085,1220,9894
3876311180,20140904T000000,373000.0,3,1.75,1310,7811,1.0,0,0,3,7,1310.0,0,1976,0,98034,47.7319,-122.167,1530,7800
6131600075,20150427T000000,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300.0,0,1954,0,98002,47.3221,-122.216,1260,8316
1152200030,20150305T000000,855169.0,4,2.5,2970,5050,2.0,0,0,3,8,2970.0,0,2014,0,98052,47.7043,-122.122,2810,4998
1425059193,20141009T000000,817500.0,5,3.5,3600,9312,2.0,0,3,3,10,2680.0,920,2005,0,98052,47.6582,-122.122,3420,9860
4077800582,20140912T000000,522000.0,3,1.0,1150,7080,1.0,0,0,3,7,1150.0,0,1952,0,98125,47.7106,-122.288,1490,7921
9276200850,20140616T000000,460000.0,2,1.5,1090,4000,1.0,0,0,3,8,970.0,120,1951,0,98116,47.5798,-122.393,1700,4000
6141100038,20140602T000000,440150.0,2,1.0,1110,6800,1.0,0,0,5,7,1000.0,110,1947,0,98133,47.7184,-122.355,1410,6963
3226049267,20150425T000000,289500.0,3,1.0,1200,5525,1.0,0,0,2,7,1200.0,0,1947,0,98115,47.6981,-122.325,1580,7200
9550204450,20141219T000000,651000.0,3,1.5,1890,4400,1.5,0,0,5,7,1890.0,0,1919,0,98105,47.6662,-122.326,1620,4080
2877102345,20141027T000000,511718.0,2,1.75,1700,5000,1.0,0,0,3,6,850.0,850,1915,0,98117,47.6787,-122.363,1690,5000
3824100051,20150407T000000,405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190.0,500,1979,0,98028,47.773,-122.256,1880,9861
4037000470,20150316T000000,550000.0,3,1.75,1440,8957,1.0,0,0,4,7,1440.0,0,1957,0,98008,47.6008,-122.118,1340,8780
222069058,20140915T000000,729000.0,3,3.25,2250,60548,1.0,0,0,3,9,2250.0,0,2005,0,98038,47.4246,-122.014,2760,84070
2131200065,20141211T000000,265800.0,3,1.75,1460,7361,1.0,0,0,3,6,1460.0,0,1982,0,98019,47.7436,-121.979,1460,7505
7340600827,20140516T000000,239950.0,5,1.0,1460,6032,2.0,0,0,4,6,1460.0,0,1941,0,98168,47.487,-122.282,1060,10300
7345000120,20140617T000000,206000.0,3,1.0,1320,7000,1.0,0,0,4,7,1320.0,0,1967,0,98002,47.2787,-122.205,1260,7455
5045700250,20141118T000000,565997.0,5,2.75,2730,5820,2.0,0,0,3,8,2730.0,0,2014,0,98059,47.4856,-122.154,2730,5700
3141600210,20140619T000000,186000.0,3,2.0,1340,4320,1.0,0,0,3,5,920.0,420,1912,1993,98002,47.299,-122.228,980,6480
8651410330,20150306T000000,215150.0,3,1.0,920,4770,1.0,0,0,4,6,920.0,0,1969,0,98042,47.3654,-122.082,920,4770
5318101565,20140703T000000,1625000.0,4,3.25,2980,3600,2.0,0,0,3,9,2150.0,830,1999,0,98112,47.6352,-122.284,2980,4800
4327600010,20150202T000000,336000.0,3,3.0,1790,13350,1.0,0,0,3,7,1190.0,600,1988,0,98178,47.4958,-122.262,1740,10624
2475200080,20140908T000000,268000.0,3,1.75,1250,5546,1.0,0,0,4,7,1250.0,0,1987,0,98055,47.4725,-122.187,1640,4791
5315100805,20141218T000000,650000.0,3,1.75,1940,10245,1.0,0,0,3,7,1940.0,0,1957,0,98040,47.5833,-122.241,2720,11448
2944000050,20150422T000000,995000.0,4,3.25,3530,20012,2.0,0,0,3,11,3530.0,0,1986,0,98052,47.7193,-122.127,3850,20707
7972601950,20140617T000000,379900.0,5,3.5,2800,7350,2.0,0,0,3,7,2800.0,0,1995,0,98106,47.5273,-122.345,2190,7620
4027700853,20150428T000000,387500.0,6,2.0,2400,7684,1.0,0,0,3,6,1200.0,1200,1932,2005,98028,47.7705,-122.269,1290,9800
7212650510,20150403T000000,325000.0,4,2.5,1830,7762,2.0,0,0,3,8,1830.0,0,1993,0,98003,47.267,-122.31,2109,8966
8910500471,20150217T000000,407000.0,3,1.0,1140,7785,1.0,0,0,3,8,1140.0,0,1954,0,98177,47.709,-122.363,2080,10620
1523300141,20140623T000000,402101.0,2,0.75,1020,1350,2.0,0,0,3,7,1020.0,0,2009,0,98144,47.5944,-122.299,1020,2007
2895110062,20141202T000000,249000.0,3,1.0,1752,14626,2.0,0,2,3,8,1752.0,0,2005,0,98032,47.3755,-122.278,1800,9000
3221069091,20141106T000000,500000.0,3,2.5,2110,208737,2.0,0,3,3,9,2110.0,0,1977,0,98092,47.2674,-122.072,2390,125017
226059106,20150102T000000,489500.0,3,1.75,2090,65558,1.0,0,0,3,8,1330.0,760,1977,0,98072,47.7621,-122.127,2450,47178
7752200100,20140930T000000,630000.0,4,2.5,2540,11100,1.0,0,0,5,7,2540.0,0,1957,0,98008,47.6317,-122.124,1560,11100
5418200295,20150309T000000,549500.0,3,1.75,1620,8438,1.0,0,0,4,8,1620.0,0,1961,0,98125,47.703,-122.281,2040,9450
2623089002,20150416T000000,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380.0,0,2000,0,98045,47.4525,-121.748,2400,68824
3298300140,20141024T000000,355000.0,3,1.0,1210,6650,1.0,0,0,3,6,1210.0,0,1959,0,98008,47.6214,-122.12,990,7590
2131200885,20140828T000000,360000.0,3,1.75,1830,10000,2.0,0,0,4,7,1830.0,0,1913,1964,98019,47.741,-121.979,1480,10000
3204500340,20141219T000000,179500.0,3,1.0,1180,32214,1.0,0,0,3,7,1180.0,0,1952,0,98092,47.3313,-122.198,2300,13714
4036800910,20140514T000000,562000.0,3,1.5,1830,8000,1.0,0,0,4,7,1830.0,0,1957,0,98008,47.6017,-122.122,1310,7500
854000165,20150107T000000,285000.0,3,1.5,1400,7582,1.0,0,0,3,7,1400.0,0,1956,0,98148,47.4536,-122.33,1280,7872
7287100135,20141001T000000,423000.0,3,1.0,1830,13900,1.0,0,0,3,7,1830.0,0,1951,0,98133,47.7654,-122.352,1840,10667
2877100235,20141222T000000,650000.0,5,2.0,2400,3500,1.5,0,0,3,8,1900.0,500,1911,0,98103,47.6762,-122.356,1520,4000
7987400285,20150429T000000,494900.0,3,2.5,2040,2500,2.0,0,0,3,7,1470.0,570,2008,0,98126,47.573,-122.372,1410,2500
2114700190,20141212T000000,385000.0,4,3.25,1790,2460,2.0,0,0,4,7,1100.0,690,2000,0,98106,47.534,-122.346,1260,4040
2921049079,20140514T000000,299000.0,2,1.75,1250,34395,1.0,0,0,4,7,1250.0,0,1950,0,98003,47.2802,-122.316,1910,26042
3395071580,20150311T000000,310000.0,3,2.5,1300,3612,2.0,0,0,3,7,1300.0,0,2005,0,98118,47.5328,-122.282,1390,2943
1724069079,20150319T000000,1452000.0,2,3.25,2070,3128,2.0,1,3,3,9,1760.0,310,1988,0,98075,47.5686,-122.06,2740,3568
3692900010,20141028T000000,445000.0,2,1.0,930,3150,1.0,0,0,5,6,930.0,0,1918,0,98115,47.6783,-122.298,1900,5000
5095400760,20140623T000000,337000.0,3,1.75,1310,12750,1.0,0,0,3,7,1310.0,0,1993,0,98059,47.4695,-122.07,1790,13500
6619900120,20141208T000000,670000.0,5,3.5,3860,9600,1.0,0,3,4,8,2660.0,1200,1973,0,98034,47.7139,-122.223,2440,9600
1788700295,20150311T000000,172000.0,3,1.0,1350,9680,1.0,0,0,4,7,820.0,530,1959,0,98023,47.3274,-122.346,1320,9225
452001310,20140825T000000,500000.0,2,1.0,960,5000,1.0,0,0,4,7,960.0,0,1900,0,98107,47.6755,-122.367,1330,5000
952003350,20150204T000000,507250.0,3,1.75,1400,5750,1.0,0,2,3,6,1100.0,300,1915,0,98126,47.5659,-122.38,1500,5175
3025059093,20140729T000000,3100000.0,5,5.25,5090,23669,2.0,0,0,3,12,5090.0,0,2006,0,98004,47.6297,-122.216,3830,22605
2787700580,20141028T000000,309500.0,3,1.0,1250,7320,1.0,0,0,3,7,1250.0,0,1968,0,98059,47.5074,-122.163,1770,7320
6117501820,20150428T000000,435000.0,2,1.0,790,11234,1.0,0,0,4,6,790.0,0,1942,0,98166,47.4413,-122.349,1930,11871
3679400484,20140918T000000,295500.0,3,2.5,1410,1332,2.0,0,0,3,7,960.0,450,2014,0,98108,47.5683,-122.314,1410,1343
1370803460,20140507T000000,1340000.0,3,3.0,2960,5500,2.0,0,2,3,10,2440.0,520,1937,1990,98199,47.6356,-122.402,2960,5876
5366200205,20140603T000000,613000.0,3,2.5,1350,3068,2.0,0,0,3,7,1350.0,0,1991,0,98122,47.6099,-122.293,1900,4000
7202300480,20141024T000000,775000.0,4,2.75,3500,6226,2.0,0,0,3,9,3500.0,0,2004,0,98053,47.6846,-122.045,3480,7222
1959700550,20140905T000000,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050.0,0,1922,0,98102,47.644,-122.319,2320,5500
8679200100,20150107T000000,850000.0,4,2.75,3320,5559,2.0,0,0,3,9,3320.0,0,2012,0,98075,47.5607,-122.031,3400,6854
2426039314,20141201T000000,280000.0,2,1.5,1190,1265,3.0,0,0,3,7,1190.0,0,2005,0,98133,47.7274,-122.357,1390,1756
6072760360,20150321T000000,665000.0,4,2.25,2650,8149,1.0,0,0,4,8,1610.0,1040,1975,0,98006,47.5624,-122.176,2290,8019
2473371570,20141119T000000,313500.0,3,1.75,1610,7350,1.0,0,0,3,8,1610.0,0,1974,0,98058,47.4503,-122.131,2120,7350
7968460270,20150303T000000,259500.0,3,2.0,1330,35060,1.0,0,0,3,7,1330.0,0,1989,0,98092,47.3128,-122.13,1660,35100
3943600070,20140811T000000,400000.0,3,2.5,2393,4788,2.0,0,0,3,8,2393.0,0,2012,0,98055,47.4517,-122.204,2439,5477
623059016,20140717T000000,1100000.0,4,3.25,3190,11774,2.0,1,4,3,8,2610.0,580,1956,1991,98178,47.5033,-122.225,2240,8725
2652500155,20141029T000000,815000.0,4,1.75,1820,4500,1.5,0,0,3,8,1820.0,0,1921,0,98119,47.6429,-122.36,1870,3600
5587000010,20141120T000000,385000.0,3,2.25,1680,8450,1.0,0,0,3,8,1340.0,340,1960,0,98177,47.7575,-122.361,1850,8300
2324079073,20140815T000000,710000.0,3,2.75,2930,218235,2.0,0,2,3,8,2930.0,0,1990,0,98024,47.5481,-121.886,2450,218235
1522700060,20140624T000000,518000.0,4,2.75,2520,14021,2.0,0,0,3,9,2520.0,0,1999,0,98019,47.7344,-121.957,2330,14007
4058801310,20141009T000000,287000.0,2,1.0,930,6900,1.0,0,2,3,7,930.0,0,1952,0,98178,47.506,-122.242,1910,7194
1930300410,20150304T000000,575000.0,2,1.0,1250,4320,1.0,0,0,4,7,850.0,400,1911,0,98103,47.6549,-122.352,1520,4320
9510930350,20141212T000000,429000.0,4,2.5,2650,9301,2.0,0,0,3,9,2650.0,0,2001,0,98001,47.3477,-122.271,2730,8688
1133000144,20150212T000000,614905.0,3,2.5,2410,7225,2.0,0,0,3,8,2410.0,0,1991,0,98125,47.7211,-122.31,1940,8347
9183702220,20140915T000000,306000.0,3,1.75,1980,9800,1.0,0,0,3,7,1980.0,0,1991,0,98030,47.3745,-122.224,1630,7650
1934800142,20141203T000000,375000.0,2,1.5,1050,1046,2.0,0,0,3,8,960.0,90,2007,0,98122,47.6028,-122.309,1470,1768
7550800945,20141007T000000,526000.0,2,1.0,1450,4500,1.5,0,0,4,7,1450.0,0,1921,0,98107,47.6739,-122.396,1470,5000
7922750020,20140708T000000,560000.0,4,2.25,1950,9800,1.0,0,0,3,8,1330.0,620,1968,0,98033,47.666,-122.178,2170,9800
1523049188,20150430T000000,84000.0,2,1.0,700,20130,1.0,0,0,3,6,700.0,0,1949,0,98168,47.4752,-122.271,1490,18630
7785000130,20150330T000000,926250.0,4,1.75,2390,17717,1.0,0,0,4,8,2390.0,0,1964,0,98040,47.5755,-122.218,2390,10730
6817800840,20150325T000000,440000.0,2,1.5,1330,15873,1.0,0,0,3,7,900.0,430,1984,0,98074,47.6359,-122.033,1610,12043
6909700437,20140522T000000,353250.0,2,1.0,1060,1600,2.0,0,0,3,7,1060.0,0,1979,0,98144,47.5888,-122.294,1360,3360
1788700185,20150306T000000,198500.0,2,1.0,1050,9600,1.0,0,0,4,6,1050.0,0,1959,0,98023,47.3274,-122.346,990,8880
1522039105,20150115T000000,729000.0,3,4.25,3300,308080,2.0,0,2,4,9,2520.0,780,1976,0,98070,47.3979,-122.416,2130,90604
7853301570,20150430T000000,685000.0,4,2.5,3550,10968,2.0,0,0,3,9,3550.0,0,2006,0,98065,47.5431,-121.886,3550,8583
6909200007,20140903T000000,620000.0,3,1.75,1458,858,2.0,0,0,3,8,950.0,508,2014,0,98144,47.592,-122.293,1458,3000
8886000021,20140616T000000,445000.0,3,1.75,1890,32340,1.5,0,3,3,8,1890.0,0,1976,0,98070,47.4137,-122.439,1890,40180
7524950830,20140527T000000,585000.0,3,1.75,1850,7735,1.0,0,0,4,8,1850.0,0,1983,0,98027,47.5608,-122.082,2220,7639
1823059106,20150428T000000,288250.0,3,1.75,2110,15400,1.0,0,0,3,7,1380.0,730,1963,0,98178,47.4861,-122.226,2110,9800
587550280,20140530T000000,625000.0,4,3.25,4240,25639,2.0,0,3,3,10,3550.0,690,1989,0,98023,47.3241,-122.378,3590,24967
925049318,20140811T000000,475000.0,3,1.75,1550,4054,1.5,0,0,4,7,1550.0,0,1926,0,98115,47.6743,-122.301,1510,3889
7811220070,20140910T000000,490000.0,3,1.75,1510,11120,1.0,0,0,4,8,1510.0,0,1984,0,98005,47.5931,-122.158,2660,10800
6321000045,20141222T000000,1875000.0,5,3.25,4110,7920,2.0,0,3,3,9,3150.0,960,1921,0,98122,47.617,-122.282,3890,7800
2050000020,20140624T000000,1215000.0,4,3.75,3820,53574,1.0,0,0,3,10,3820.0,0,1994,0,98072,47.7337,-122.121,3140,54014
7214800190,20150105T000000,490000.0,4,2.25,2110,16200,1.0,0,0,3,8,1630.0,480,1978,0,98072,47.752,-122.144,2370,16000
930000234,20150421T000000,525000.0,4,2.0,2260,7680,1.0,0,0,4,7,1130.0,1130,1947,0,98177,47.7193,-122.361,1800,7680
3820350140,20140827T000000,300000.0,3,2.5,1590,3381,2.0,0,0,3,7,1590.0,0,2000,0,98019,47.7344,-121.986,1820,3383
2475201070,20140716T000000,259000.0,3,1.75,1240,4000,1.0,0,0,3,7,1240.0,0,1986,0,98055,47.4728,-122.191,1570,4586
5561300640,20150506T000000,532000.0,3,2.25,1910,35015,1.0,0,0,4,8,1430.0,480,1977,0,98027,47.4672,-122.006,2340,36680
7217400650,20150424T000000,458500.0,3,1.5,1280,1920,1.5,0,0,3,7,1280.0,0,1905,1990,98122,47.6117,-122.301,1280,3150
3475000080,20140828T000000,710000.0,3,2.0,1780,9732,1.0,0,0,3,8,1780.0,0,1967,0,98040,47.5796,-122.229,1900,10200
7852130080,20140925T000000,444500.0,3,2.5,2600,4724,2.0,0,0,3,7,2600.0,0,2002,0,98065,47.5359,-121.878,2400,4724
259600530,20140505T000000,501000.0,4,1.0,2070,7519,1.0,0,0,3,7,1160.0,910,1963,0,98008,47.632,-122.119,1730,7519
3423600065,20140604T000000,540000.0,3,1.0,1050,4160,1.0,0,0,4,7,1050.0,0,1925,0,98115,47.6756,-122.3,1580,3680
7972601270,20140530T000000,369000.0,3,2.0,1550,8509,1.0,0,0,3,7,1150.0,400,1959,0,98106,47.5299,-122.344,1840,7620
2202500255,20150305T000000,335000.0,3,2.0,1210,9926,1.0,0,0,4,7,1210.0,0,1954,2015,98006,47.5731,-122.135,1690,9737
3362401611,20150325T000000,1165000.0,4,3.75,3920,4500,3.0,0,0,3,8,3920.0,0,2013,0,98103,47.6805,-122.346,2040,3000
1742800030,20140612T000000,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770.0,1370,1966,0,98055,47.4904,-122.226,2460,9600
1180000830,20141002T000000,460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070.0,800,2006,0,98178,47.5009,-122.225,1770,6450
461001615,20150225T000000,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940.0,820,1927,0,98117,47.682,-122.372,1530,5000
7694200430,20140625T000000,328423.0,3,2.5,1730,3600,2.0,0,0,3,8,1730.0,0,2014,0,98146,47.5019,-122.34,2030,3600
5003600080,20150414T000000,325000.0,4,2.5,2200,7719,2.0,0,0,3,8,2200.0,0,2000,0,98030,47.3649,-122.194,2460,7348
9329300040,20140910T000000,440000.0,3,1.75,1550,7820,1.0,0,0,4,7,1210.0,340,1981,0,98034,47.717,-122.163,1550,6900
9552701000,20150316T000000,818000.0,4,2.25,2460,8001,2.0,0,0,4,8,2460.0,0,1984,0,98006,47.548,-122.154,2460,9126
5538300120,20141015T000000,420000.0,4,2.5,2170,10500,1.0,0,0,3,7,1570.0,600,1962,0,98155,47.7512,-122.295,1850,11127
2115510340,20140604T000000,275000.0,3,2.5,1720,8755,1.0,0,0,3,8,1000.0,720,1983,0,98023,47.3186,-122.391,1720,8690
2123700015,20150512T000000,228800.0,4,2.5,1470,1612,2.0,0,0,3,7,980.0,490,2003,0,98118,47.5275,-122.271,1460,5027
2591020140,20141202T000000,475000.0,3,2.5,1460,4961,1.0,0,0,4,8,1150.0,310,1988,0,98033,47.6955,-122.183,1550,5449
2473370050,20140604T000000,327500.0,4,1.75,1650,7800,1.0,0,0,3,8,1650.0,0,1968,0,98058,47.4507,-122.139,1750,10400
9432900070,20140902T000000,338150.0,4,2.25,2700,8580,2.0,0,0,3,8,2700.0,0,1992,0,98022,47.2087,-122.009,2420,8580
2651100050,20150217T000000,400000.0,3,1.0,1180,7537,1.0,0,0,3,7,1180.0,0,1969,0,98034,47.7233,-122.221,1220,7425
6386200100,20140718T000000,430000.0,3,2.5,1400,7508,2.0,0,0,4,7,1400.0,0,1987,0,98034,47.7233,-122.167,1710,7700
2490200615,20140609T000000,400000.0,2,1.0,1140,5100,1.0,0,0,3,7,1140.0,0,1942,0,98136,47.5323,-122.383,1230,5100
1370804430,20150305T000000,543115.0,2,1.0,1380,5484,1.0,0,0,3,8,1030.0,350,1947,0,98199,47.6382,-122.399,1380,5347
5095600360,20150312T000000,329950.0,3,1.75,1360,13320,1.0,0,0,4,7,1360.0,0,1985,0,98059,47.4625,-122.069,1580,13625
3356403400,20140724T000000,159000.0,3,1.0,1360,20000,1.0,0,0,4,7,1360.0,0,1953,0,98001,47.2861,-122.253,1530,9997
2405500050,20140606T000000,650000.0,4,2.5,2840,9354,2.0,0,0,3,10,2840.0,0,1990,0,98074,47.6274,-122.04,2540,10200
1225039067,20150406T000000,455000.0,2,2.0,1190,1303,2.0,0,0,3,8,800.0,390,2009,0,98107,47.6675,-122.368,1670,2425
8658300455,20141118T000000,225000.0,3,1.5,1390,12500,1.0,0,0,4,6,1390.0,0,1976,0,98014,47.6496,-121.908,1390,9000
8731801190,20141223T000000,269000.0,3,2.25,1950,8661,1.0,0,0,4,8,1950.0,0,1966,0,98023,47.3127,-122.362,1950,8800
9158100075,20150107T000000,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060.0,290,1949,0,98177,47.7224,-122.358,1540,8280
9547202950,20141030T000000,564000.0,4,1.0,1170,4590,1.5,0,0,4,7,1170.0,0,1925,0,98115,47.6804,-122.311,1430,4080
